Date,open,high,low,close
4/7/05,950.157,974.194,948.825,961.072
4/8/05,960.88,978.589,956.294,978.589
4/11/05,978.822,984.015,970.351,973.075
4/12/05,971.564,971.564,954.641,954.876
4/13/05,961.994,980.383,961.994,977.373
4/14/05,980.42,980.42,962.576,963.445
4/15/05,959.358,959.358,945.563,946.919
4/18/05,943.935,943.935,930.073,935.082
4/19/05,934.035,938.036,928.595,936.694
4/20/05,935.398,935.398,917.571,920.522
4/21/05,918.333,923.744,906.185,909.624
4/22/05,908.248,912.177,897.781,902.047
4/25/05,892.596,894.771,880.415,889.918
4/26/05,887.88,902.575,886.099,900.096
4/27/05,901.949,901.949,887.636,887.98
4/28/05,885.117,906.443,878.138,904.973
4/29/05,903.984,904.433,893.139,894.518
5/9/05,896.181,896.181,869.77,869.815
5/10/05,866.282,872.162,849.645,872.162
5/11/05,870.992,875.568,862.316,863.159
5/12/05,861.397,861.397,848.282,851.456
5/13/05,849.544,862.282,843.545,854.902
5/16/05,853.691,853.691,840.166,845.455
5/17/05,843.62,857.412,840.725,853.112
5/18/05,852.533,860.367,845.002,856.269
5/19/05,855.83,859.341,845.732,856.675
5/20/05,855.928,861.079,852.481,853.736
5/23/05,850.166,850.166,830.593,831.271
5/24/05,828.701,842.406,827.256,840.028
5/25/05,839.567,846.705,835.009,840.547
5/26/05,839.762,844.02,827.852,829.978
5/27/05,828.139,834.651,821.844,822.451
5/30/05,820.392,830.301,816.731,828.845
5/31/05,829.64,834.39,826.269,828.614
6/1/05,827.864,828.739,810.232,811.21
6/2/05,809.39,809.39,791.309,795.82
6/3/05,793.985,799.266,784.427,794.355
6/6/05,792.975,811.387,783.144,811.387
6/7/05,813.377,828.752,809.193,811.105
6/8/05,816.939,878.286,816.939,875.887
6/9/05,876.461,893.736,869.39,882.529
6/10/05,882.217,882.217,861.384,864.606
6/13/05,863.138,867.803,848.402,863.214
6/14/05,865,872.093,850.675,850.882
6/15/05,848.308,848.308,830.849,832.145
6/16/05,831.219,841.904,824.827,841.904
6/17/05,845.145,845.145,838.154,841.001
6/20/05,841.305,864.944,831.227,864.944
6/21/05,864.75,864.75,853.94,855.841
6/22/05,854.134,859.458,850.379,858.976
6/23/05,858.067,861.868,850.618,850.749
6/24/05,848.724,854.608,845.099,854.608
6/27/05,859.615,876.684,859.615,873.376
6/28/05,871.769,871.769,858.21,860.305
6/29/05,861.791,862.217,855.377,855.782
6/30/05,854.203,854.203,834.296,835.013
7/1/05,832.197,832.197,810.536,811.078
7/4/05,806.759,806.759,790.022,804.441
7/5/05,802.079,804.724,794.698,798.465
7/6/05,798.922,803.469,790.485,793.749
7/7/05,793.508,797.918,790.564,796.39
7/8/05,794.49,794.49,777.046,777.805
7/11/05,781.69,795.303,770.615,771.143
7/12/05,768.903,797.595,767.524,797.216
7/13/05,795.969,796.542,787.967,791.079
7/14/05,789.878,798.029,788.896,792.691
7/15/05,792.35,796.301,777.539,780.149
7/18/05,778.094,778.094,765.232,767.933
7/19/05,766.514,774.51,764.002,771.548
7/20/05,771.162,779.326,768.23,777.295
7/21/05,776.927,777.058,768.734,776.729
7/22/05,776.624,798.962,776.613,792.907
7/25/05,791.863,793.366,787.944,790.801
7/26/05,790.331,811.079,790.331,809.068
7/27/05,809.347,825.133,807.355,825.133
7/28/05,825.198,831.024,819.952,822.623
7/29/05,821.277,823.356,815.113,819.927
8/1/05,819.558,827.5,818.073,824.124
8/2/05,824.584,836.389,821.059,836.389
8/3/05,837.942,852.293,836.806,842.608
8/4/05,840.74,841.806,835.094,837.464
8/5/05,838.349,858.69,838.349,858.69
8/8/05,861.825,869.969,859.958,865.498
8/9/05,865.701,874.092,858.169,874.092
8/10/05,874.437,882.309,866.915,882.309
8/11/05,882.575,894.389,880.825,894.389
8/12/05,895.321,899.575,875.8,879.532
8/15/05,881.308,900.267,879.9,900.267
8/16/05,901.587,905.458,890.381,894.786
8/17/05,893.577,906.064,880.337,906.064
8/18/05,909.29,914.512,875.855,876.165
8/19/05,872.97,880.569,864.109,877.254
8/22/05,876.876,886.028,874.151,886.028
8/23/05,885.887,885.887,869.361,875.706
8/24/05,875.833,885.473,875.833,884.031
8/25/05,884.429,888.011,876.827,888.011
8/26/05,888.61,889.356,882.403,888.396
8/29/05,888.102,888.102,875.151,878.985
8/30/05,877.833,880.014,874.657,875.316
8/31/05,875.285,890.211,872.157,890.211
9/1/05,891.012,907.993,888.971,907.993
9/2/05,909.329,912.617,905.434,912.5
9/5/05,913.89,920.525,910.809,920.525
9/6/05,921.461,925.702,901.069,902.571
9/7/05,900.733,922.032,900.52,922.032
9/8/05,923.763,927.38,916.362,924.089
9/9/05,923.926,926.425,914.147,916.529
9/12/05,915.869,919.463,912.969,918.468
9/13/05,918.022,934.995,918.022,934.995
9/14/05,934.101,943.113,933.511,943.113
9/15/05,941.309,945.408,938.738,943.99
9/16/05,943.039,944.187,938.095,942.49
9/19/05,941.93,949.929,941.009,949.929
9/20/05,949.372,950.184,935.666,942.144
9/21/05,937.765,939.605,925.887,926.025
9/22/05,923.552,923.552,890.489,900.712
9/23/05,903.023,903.023,891.119,891.457
9/26/05,890.727,895.3,887.624,895.3
9/27/05,895.716,897.572,879.394,879.669
9/28/05,878.553,885.393,875.789,878.079
9/29/05,878.321,892.875,878.321,892.875
9/30/05,893.366,894.324,889.913,892.571
10/10/05,892.441,892.441,881.558,881.747
10/11/05,880.926,896.938,878.315,896.938
10/12/05,897.507,905.653,893.846,902.745
10/13/05,902.894,904.863,896.951,897.117
10/14/05,896.675,896.847,885.372,886.964
10/17/05,885.587,885.587,877.522,883.72
10/18/05,883.504,892.378,883.504,892.378
10/19/05,892.134,897.434,886.075,887.385
10/20/05,887.026,887.689,876.137,887.689
10/21/05,887.705,896.467,886.435,893.329
10/24/05,893.864,896.359,889.82,895.323
10/25/05,894.464,894.464,879.927,880.055
10/26/05,878.133,878.133,857.968,858.769
10/27/05,856.114,861.384,851.019,856.1
10/28/05,855.556,858.853,832.359,841.297
10/31/05,839.461,849.315,839.461,847.653
11/1/05,847.086,847.086,832.081,843.352
11/2/05,843.451,858.083,843.451,856.062
11/3/05,855.638,857.964,845.436,847.455
11/4/05,846.336,851.935,841.564,851.935
11/7/05,851.075,853.823,844.841,853.823
11/8/05,853.294,859.181,847.673,859.181
11/9/05,859.246,861.667,856.394,856.534
11/10/05,855.619,855.619,837.501,837.798
11/11/05,835.835,843.206,832.868,840.247
11/14/05,838.514,839.955,835.571,839.955
11/15/05,839.868,844.071,831.268,834.368
11/16/05,833.618,840.515,824.696,840.515
11/17/05,840.438,842.652,837.029,839.906
11/18/05,839.468,860.643,839.438,858.491
11/21/05,858.629,862.267,856.833,860.295
11/22/05,860.361,860.361,845.336,845.451
11/23/05,845.036,852.118,844.837,851.88
11/24/05,851.494,859.4,851.404,856.341
11/25/05,856.268,857.815,852.009,857.815
11/28/05,857.499,859.348,851.739,854.335
11/29/05,854.418,854.418,844.187,844.286
11/30/05,844.168,846.44,839.625,846.44
12/1/05,846.277,849.234,842.834,845.507
12/2/05,844.521,846.885,837.121,839.726
12/5/05,839.784,839.784,824.719,824.988
12/6/05,823.418,830.443,821.926,829.719
12/7/05,830.038,837.245,829.329,837.245
12/8/05,837.558,840.149,833.3,836.918
12/9/05,836.71,850.094,834.683,850.019
12/12/05,850.284,854.448,848.394,852.949
12/13/05,852.84,853.516,845.671,853.516
12/14/05,854.159,861.942,849.309,861.942
12/15/05,862.286,867.261,858.459,858.939
12/16/05,858.421,865.388,856.548,865.388
12/19/05,865.41,867.054,862.839,866.132
12/20/05,866.056,869.292,862.409,869.292
12/21/05,869.36,871.93,863.629,864.493
12/22/05,863.886,869.668,862.104,869.668
12/23/05,870.065,877.779,869.985,877.779
12/26/05,880.855,886.216,880.855,884.619
12/27/05,883.4,884.866,879.389,883.247
12/28/05,883.154,885.028,879.847,885.028
12/29/05,887.838,897.707,887.838,897.707
12/30/05,899.841,899.841,888.664,890.074
1/4/06,891.932,905.058,891.91,905.058
1/5/06,905.142,919.826,905.142,919.826
1/6/06,922.179,933.476,917.086,929.676
1/9/06,931.093,937.944,928.325,937.485
1/10/06,938.362,941.244,928.593,941.244
1/11/06,940.914,945.552,931.972,936.55
1/12/06,935.922,950.131,935.177,950.131
1/13/06,951.71,955.04,943.022,948.981
1/16/06,948.409,948.409,933.876,933.994
1/17/06,932.092,937.217,930.981,935.381
1/18/06,935.459,954.374,935.459,954.055
1/19/06,955.758,962.392,950.243,962.392
1/20/06,962.857,965.361,958.85,964.529
1/23/06,965.724,968.777,959.533,968.56
1/24/06,969.65,976.011,965.641,969.51
1/25/06,969.118,975.519,964.376,974.233
2/6/06,977.708,996.809,977.576,996.809
2/7/06,998.472,1002.392,985.303,995.25
2/8/06,994.022,998.915,988.525,998.915
2/9/06,998.942,998.942,984.839,986.132
2/10/06,987.594,997.923,986.096,997.923
2/13/06,999.596,999.596,987.559,996.957
2/14/06,997.504,1004.386,995.892,1004.386
2/15/06,1006.219,1011.773,1003.45,1006.679
2/16/06,1007.041,1007.041,983.64,983.827
2/17/06,985.341,989.8,979.091,981.374
2/20/06,981.335,987.86,979.657,979.861
2/21/06,979.167,996.027,971.795,996.027
2/22/06,996.504,1003.229,994.253,995.465
2/23/06,995.38,997.675,987.019,997.359
2/24/06,997.895,1005.374,997.895,1005.374
2/27/06,1009.662,1009.98,1001.474,1003.282
2/28/06,1002.114,1006.788,990.698,1006.788
3/1/06,1008.33,1012.287,1004.916,1012.287
3/2/06,1011.899,1011.899,991.137,994.641
3/3/06,993.562,998.457,984.854,996.555
3/6/06,996.942,998.514,991.978,994.068
3/7/06,993.103,993.103,969.759,970.604
3/8/06,967.318,969.978,956.542,965.894
3/9/06,964.043,967.365,959.984,961.36
3/10/06,962.001,967.373,960.809,964.778
3/13/06,964.445,973.847,964.445,973.847
3/14/06,973.119,974.787,967.881,973.836
3/15/06,973.008,984.147,973.008,984.147
3/16/06,982.468,985.094,980.816,984.263
3/17/06,983.668,985.126,978.261,981.327
3/20/06,981.743,993.95,977.71,993.95
3/21/06,994.905,1001.732,993.385,997.241
3/22/06,997.352,1005.592,993.98,1005.592
3/23/06,1005.67,1010.202,1003.207,1009.359
3/24/06,1010.222,1011.893,1003.167,1003.325
3/27/06,1003.374,1011.649,998.214,1011.649
3/28/06,1012.1,1018.136,1011.351,1017.91
3/29/06,1020.154,1032.37,1019.264,1024.798
3/30/06,1025.266,1027.009,1015.771,1015.9
3/31/06,1015.069,1022.891,1011.258,1022.891
4/3/06,1023.877,1042.536,1023.877,1042.536
4/4/06,1044.477,1053.344,1041.123,1053.344
4/5/06,1054.836,1063.612,1053.056,1063.439
4/6/06,1066.178,1074.131,1060.798,1067.167
4/7/06,1067.895,1072.531,1061.562,1072.531
4/10/06,1075.006,1090.746,1073.237,1090.746
4/11/06,1094.109,1098.007,1083.837,1095.653
4/12/06,1095.888,1096.723,1090.466,1092.225
4/13/06,1092.298,1097.694,1065.998,1066.1
4/14/06,1063.211,1089.892,1063.211,1089.892
4/17/06,1090.58,1099.845,1087.746,1096.158
4/18/06,1098.52,1104.67,1091.525,1101.123
4/19/06,1104.125,1106.592,1093.835,1106.592
4/20/06,1107.991,1108.73,1095.831,1101.4
4/21/06,1100.641,1116.879,1093.29,1113.571
4/24/06,1119.028,1119.028,1098.016,1105.115
4/25/06,1101.791,1112.448,1087.92,1106.259
4/26/06,1106.727,1126.617,1106.727,1120.399
4/27/06,1122.26,1125.449,1111.684,1122.503
4/28/06,1100.209,1139.653,1100.209,1138.053
5/8/06,1144.513,1181.241,1144.513,1181.241
5/9/06,1189.369,1216.033,1187.143,1216.033
5/10/06,1222.291,1239.089,1209.197,1233.228
5/11/06,1236.236,1264.813,1225.899,1226.019
5/12/06,1226.507,1268.463,1226.507,1268.463
5/15/06,1284.178,1324.855,1274.54,1324.855
5/16/06,1335.412,1350.551,1286.168,1294.074
5/17/06,1295.22,1311.225,1277.886,1304.654
5/18/06,1294.819,1315.309,1279.604,1306.924
5/19/06,1310.346,1346.525,1307.48,1342.553
5/22/06,1344.25,1366.634,1344.25,1354.727
5/23/06,1352.886,1352.886,1298.531,1298.788
5/24/06,1305.956,1317.421,1257.451,1286.263
5/25/06,1282.909,1296.596,1269.768,1292.244
5/26/06,1296.987,1317.062,1295.521,1317.062
5/29/06,1324.986,1350.391,1316.44,1350.391
5/30/06,1357.451,1368.532,1349.623,1367.007
5/31/06,1366.037,1377.615,1350.203,1357.203
6/1/06,1356.835,1400.116,1356.835,1400.116
6/2/06,1404.997,1411.826,1385.349,1393.174
6/5/06,1395.17,1411.261,1372.815,1411.261
6/6/06,1409.726,1417.466,1400.61,1404.101
6/7/06,1405.028,1405.028,1319.774,1319.872
6/8/06,1307.945,1324.765,1283.106,1323.72
6/9/06,1318.624,1329.18,1292.163,1292.885
6/12/06,1283.834,1306.199,1283.53,1297.114
6/13/06,1296.963,1312.522,1287.156,1300.816
6/14/06,1293.705,1293.705,1275.517,1288.298
6/15/06,1288.274,1304.319,1287.904,1290.966
6/16/06,1300.628,1322.034,1300.628,1322.034
6/19/06,1310.875,1345.132,1310.875,1338.513
6/20/06,1337.411,1346.7,1331.302,1346.371
6/21/06,1346.339,1356.184,1331.86,1342.819
6/22/06,1341.095,1346.744,1336.043,1341.736
6/23/06,1339.373,1353.009,1331.981,1353.009
6/26/06,1355.507,1377.423,1355.507,1377.423
6/27/06,1379.955,1381.084,1370.953,1380.587
6/28/06,1378.887,1382.933,1371.157,1379.238
6/29/06,1381.607,1408.859,1381.607,1408.859
6/30/06,1415.788,1419.748,1398.261,1407.399
7/3/06,1411.646,1432.888,1408.333,1432.888
7/4/06,1435.541,1438.388,1415.07,1424.426
7/5/06,1423.84,1423.84,1394.439,1409.363
7/6/06,1408.746,1440.551,1408.746,1440.551
7/7/06,1445.833,1446.221,1434.907,1436.174
7/10/06,1436.995,1442.31,1425.865,1441.258
7/11/06,1443.124,1450.382,1436.26,1450.382
7/12/06,1451.709,1463.438,1449.191,1450.805
7/13/06,1447.494,1447.494,1367.74,1367.74
7/14/06,1354.374,1388.762,1354.374,1379.301
7/17/06,1377.219,1398.2,1377.006,1398.2
7/18/06,1397.152,1403.128,1386.991,1403.128
7/19/06,1400.089,1400.089,1361.671,1368.223
7/20/06,1366.726,1378.886,1359.753,1377.604
7/21/06,1376.595,1388.331,1376.595,1386.993
7/24/06,1365.958,1389.345,1365.958,1389.299
7/25/06,1395.063,1411.37,1395.063,1407.396
7/26/06,1410.669,1413.272,1401.926,1408.12
7/27/06,1407.535,1413.499,1382.368,1392.131
7/28/06,1391.304,1395.667,1363.76,1378.402
7/31/06,1374.561,1374.561,1325.47,1325.833
8/1/06,1324.185,1332.26,1308.192,1311.859
8/2/06,1311.663,1316.048,1285.552,1304.132
8/3/06,1306.015,1310.973,1292.789,1301.537
8/4/06,1302.013,1307.492,1264.8,1266.033
8/7/06,1260.465,1262.281,1240.96,1242.796
8/8/06,1242.927,1275.225,1242.927,1275.225
8/9/06,1276.597,1281.663,1268.391,1275.373
8/10/06,1275.314,1296.618,1275.314,1296.618
8/11/06,1297.687,1303.586,1291.703,1301.546
8/14/06,1301.46,1304.209,1264.652,1267.948
8/15/06,1266.259,1290.054,1260.74,1290.054
8/16/06,1290.739,1309.517,1286.351,1309.517
8/17/06,1309.14,1309.14,1289.1,1298.819
8/18/06,1296.826,1306.237,1291.966,1293.081
8/21/06,1256.667,1297.69,1256.667,1297.69
8/22/06,1297.102,1315.969,1296.231,1312.374
8/23/06,1312.537,1319.985,1308.233,1310.941
8/24/06,1311.083,1319.543,1300.012,1319.543
8/25/06,1320.624,1329.349,1319.466,1322.961
8/28/06,1326.46,1354.911,1326.46,1354.911
8/29/06,1357.718,1378.355,1356.225,1358.074
8/30/06,1355.738,1365.774,1351.404,1365.278
8/31/06,1366.41,1373.197,1362.859,1371.83
9/1/06,1369.113,1371.545,1347.59,1348.836
9/4/06,1351.649,1371.839,1351.649,1371.839
9/5/06,1371.825,1379.468,1368.704,1375.515
9/6/06,1376.687,1381.856,1365.681,1381.856
9/7/06,1377.195,1378.445,1359.146,1362.173
9/8/06,1361.305,1368.68,1360.504,1365.228
9/11/06,1368.619,1372.31,1352.212,1372.31
9/12/06,1372.373,1381.15,1371.088,1379.209
9/13/06,1380.433,1383.379,1365.775,1366.097
9/14/06,1365.601,1369.78,1352.798,1366.487
9/15/06,1366.452,1387.22,1366.452,1387.22
9/18/06,1391.684,1403.597,1389.509,1403.597
9/19/06,1406.448,1412.123,1399.348,1407.456
9/20/06,1405.436,1413.055,1396.563,1409.797
9/21/06,1409.577,1419.248,1409.332,1417.242
9/22/06,1419.153,1420.19,1404.312,1404.662
9/25/06,1402.895,1414.229,1397.113,1404.867
9/26/06,1403.745,1404.083,1387.354,1394.078
9/27/06,1393.412,1407.434,1393.226,1407.434
9/28/06,1408.179,1424.926,1406.274,1421.848
9/29/06,1423.996,1438.536,1423.996,1437.58
10/9/06,1452.38,1468.444,1451.036,1468.444
10/10/06,1470.171,1477.124,1462.115,1472.523
10/11/06,1471.947,1474.274,1459.805,1473.002
10/12/06,1473.314,1473.482,1459.353,1459.59
10/13/06,1457.627,1468.849,1456.249,1464.965
10/16/06,1466.348,1467.747,1451.813,1454.551
10/17/06,1453.289,1460.545,1448.396,1451.514
10/18/06,1450.942,1473.236,1450.856,1473.236
10/19/06,1474.211,1480.698,1471.394,1477.685
10/20/06,1478.443,1483.373,1472.097,1474.495
10/23/06,1473.574,1476.529,1430.841,1436.169
10/24/06,1435.419,1469.842,1435.419,1469.842
10/25/06,1472.512,1483.532,1457.928,1470.612
10/26/06,1471.283,1474.922,1458.411,1472.839
10/27/06,1472.27,1475.321,1447.509,1452.273
10/30/06,1449.68,1455.784,1436.849,1455.784
10/31/06,1455.9,1472.593,1455.9,1472.593
11/1/06,1473.417,1484.389,1467.617,1484.389
11/2/06,1484.957,1484.957,1471.677,1483.601
11/3/06,1484.68,1497.468,1484.68,1491.197
11/6/06,1481.111,1500.105,1481.111,1500.105
11/7/06,1502.99,1503.144,1479.269,1499.422
11/8/06,1499.228,1499.228,1486.291,1486.902
11/9/06,1481.85,1510.688,1481.85,1509.595
11/10/06,1510.362,1513.237,1472.646,1481.992
11/13/06,1479.228,1485.5,1439.24,1444.975
11/14/06,1443.701,1461.573,1422.42,1461.573
11/15/06,1461.52,1496.021,1457.461,1496.021
11/16/06,1499.89,1507.195,1485.457,1486.12
11/17/06,1481.721,1509.548,1481.721,1509.548
11/20/06,1513.093,1525.905,1506.061,1525.905
11/21/06,1524.556,1542.103,1505.905,1542.103
11/22/06,1540.952,1568.078,1538.195,1557.58
11/23/06,1556.883,1570.713,1553.64,1567.091
11/24/06,1564.356,1579.347,1549.979,1576.153
11/27/06,1574.113,1598.744,1574.113,1598.744
11/28/06,1597.72,1604.719,1585.362,1596.84
11/29/06,1575.303,1620.287,1575.303,1617.988
11/30/06,1621.428,1657.323,1621.428,1657.323
12/1/06,1661.617,1680.804,1659.49,1670.329
12/4/06,1672.856,1713.692,1672.856,1713.692
12/5/06,1718.035,1738.675,1710.133,1727.449
12/6/06,1726.917,1735.723,1662.49,1708.936
12/7/06,1703.81,1737.899,1699.696,1699.787
12/8/06,1680.14,1690.435,1636.606,1637.373
12/11/06,1652.836,1704.125,1648.319,1704.125
12/12/06,1710.971,1725.707,1686.617,1712.896
12/13/06,1714.779,1718.211,1699.579,1716.247
12/14/06,1718.603,1746.263,1718.603,1746.263
12/15/06,1750.484,1775.017,1745.38,1775.017
12/18/06,1785.481,1817.709,1785.481,1816.336
12/19/06,1821.747,1826.842,1783.225,1821.17
12/20/06,1813.097,1842.882,1805.905,1842.882
12/21/06,1848.292,1852.172,1818.937,1819.003
12/22/06,1823.16,1824.31,1792.065,1807.61
12/25/06,1824.643,1852.164,1822.161,1838.418
12/26/06,1840.878,1846.191,1814.504,1830.014
12/27/06,1830.737,1861.439,1830.737,1861.439
12/28/06,1864.099,1874.099,1832.294,1845.059
12/29/06,1851.163,1895.631,1851.163,1888.435
1/4/07,1912.847,1954.335,1901.394,1904.53
1/5/07,1893.124,1921.952,1892.378,1921.952
1/8/07,1922.357,1984.62,1922.357,1984.62
1/9/07,1987.818,2042.944,1986.034,2042.028
1/10/07,2050.098,2093.6,2040.876,2093.6
1/11/07,2096.211,2135.428,2080.414,2082.006
1/12/07,2069.039,2099.597,2019.832,2023.412
1/15/07,2021.842,2129.148,2021.842,2129.148
1/16/07,2133.977,2192.648,2133.977,2192.648
1/17/07,2193.782,2227.167,2126.985,2159.863
1/18/07,2146.601,2184.333,2108.038,2180.884
1/19/07,2186.583,2255.378,2186.583,2255.378
1/22/07,2263.623,2347.997,2263.623,2347.997
1/23/07,2362.576,2365.523,2284.66,2362.941
1/24/07,2364.397,2400.71,2352.927,2388.006
1/25/07,2368.599,2372.94,2301.039,2301.421
1/26/07,2278.419,2344.922,2205.797,2344.49
1/29/07,2359.664,2409.489,2359.664,2409.489
1/30/07,2419.063,2428.098,2386.07,2391.55
1/31/07,2385.071,2389.135,2239.636,2248.682
2/1/07,2219.023,2274.274,2194.57,2261.095
2/2/07,2264.067,2264.067,2185.483,2186.954
2/5/07,2175.608,2201.14,2157.036,2177.838
2/6/07,2179.575,2222.062,2133.641,2222.062
2/7/07,2234.969,2280.058,2234.969,2269.924
2/8/07,2276.503,2314.115,2263.32,2311.028
2/9/07,2313.456,2316.218,2288.978,2303.762
2/12/07,2306.013,2379.029,2306.013,2379.029
2/13/07,2391.157,2419.692,2385.398,2418.22
2/14/07,2418.22,2484.474,2418.22,2477.278
2/15/07,2489.296,2554.125,2489.296,2554.125
2/16/07,2576.051,2608.882,2561.258,2570.655
2/26/07,2577.836,2625.246,2549.91,2624.843
2/27/07,2632.32,2640.011,2387.035,2387.938
2/28/07,2347.222,2487.083,2347.222,2479.807
3/1/07,2487.203,2487.203,2382.507,2417.511
3/2/07,2414.665,2463.77,2413.231,2455.213
3/5/07,2453.981,2490.805,2376.474,2437.578
3/6/07,2429.219,2478.047,2422.182,2467.453
3/7/07,2478.664,2533.769,2478.664,2533.729
3/8/07,2541.831,2577.512,2517.927,2577.512
3/9/07,2582.206,2594.796,2538.978,2569.492
3/12/07,2571.609,2593.926,2537.552,2593.926
3/13/07,2599.197,2622.166,2590.012,2620.418
3/14/07,2593.543,2615.912,2532.413,2587.443
3/15/07,2585.1,2636.773,2585.1,2636.773
3/16/07,2646.583,2646.583,2570.455,2592.411
3/19/07,2517.694,2645.617,2517.694,2641.735
3/20/07,2650.435,2671.12,2645.599,2671.12
3/21/07,2684.101,2708.09,2667.517,2708.09
3/22/07,2724.279,2747.09,2715.723,2716.658
3/23/07,2717.148,2732.437,2665.506,2732.437
3/26/07,2743.843,2792.333,2739.151,2792.333
3/27/07,2798.236,2826.838,2786.132,2822.97
3/28/07,2827.258,2840.159,2707.94,2820.273
3/29/07,2823.522,2828.737,2772.87,2772.87
3/30/07,2757.763,2796.275,2756.211,2782.965
4/2/07,2794.211,2850.109,2794.211,2850.109
4/3/07,2861.943,2891.344,2857.255,2891.344
4/4/07,2896.753,2928.114,2886.929,2918.969
4/5/07,2917.154,2963.831,2916.577,2959.974
4/6/07,2937.422,2999.28,2937.422,2993.965
4/9/07,3024.478,3057.209,3024.478,3053.242
4/10/07,3068.383,3090.707,3020.758,3090.707
4/11/07,3099.517,3129.703,3065.355,3129.703
4/12/07,3136.569,3191.519,3129.601,3191.519
4/13/07,3198.544,3225.236,3178.45,3179.052
4/16/07,3185.51,3268.874,3185.51,3268.874
4/17/07,3288.093,3323.042,3215.337,3322.428
4/18/07,3334.32,3371.298,3311.548,3368.681
4/19/07,3362.375,3362.375,3143.074,3201.725
4/20/07,3217.886,3357.378,3217.886,3350.321
4/23/07,3395.792,3498.653,3395.792,3498.388
4/24/07,3529.69,3563.774,3498.402,3522.101
4/25/07,3508.817,3535.587,3444.225,3520.707
4/26/07,3535.241,3564.055,3521.879,3564.055
4/27/07,3571.101,3571.101,3534.187,3543.023
4/30/07,3534.287,3610.224,3528.359,3604.926
5/8/07,3629.395,3757.014,3629.395,3752.39
5/9/07,3768.293,3782.292,3652.847,3766.134
5/10/07,3768.85,3810.645,3742.133,3794.975
5/11/07,3766.782,3786.978,3711.61,3777.016
5/14/07,3722.274,3835.025,3722.274,3804.934
5/15/07,3804.935,3819.932,3673.671,3676.748
5/16/07,3666.491,3776.714,3624.034,3776.714
5/17/07,3797.191,3878.245,3797.191,3864.224
5/18/07,3859.866,3894.775,3839.544,3870.369
5/21/07,3741.247,3953.759,3741.247,3947.607
5/22/07,3973.984,4025.849,3973.984,4005.743
5/23/07,4021.166,4092.642,4001.389,4092.642
5/24/07,4111.951,4124.97,4005.712,4077.98
5/25/07,4065.547,4159.094,4065.547,4146.312
5/28/07,4197.026,4251.913,4196.103,4235.98
5/29/07,4254.896,4327.684,4248.271,4327.684
5/30/07,4038.925,4249.91,3992.987,4017.71
5/31/07,3931.077,4038.34,3784.018,3973.634
6/1/07,3985.103,4028.736,3784.767,3788.434
6/4/07,3765.098,3765.098,3485.816,3487.624
6/5/07,3441.944,3575.186,3219.868,3575.186
6/6/07,3590.765,3658.203,3530.031,3626.507
6/7/07,3626.419,3773.337,3626.419,3773.337
6/8/07,3782.303,3844.614,3764.831,3819.939
6/11/07,3863.593,3914.002,3859.221,3910.547
6/12/07,3935.996,4015.964,3845.469,4015.964
6/13/07,4053.312,4146.53,4053.312,4122.418
6/14/07,4109.984,4133.814,4074.152,4074.286
6/15/07,4036.621,4103.06,4036.621,4088.314
6/18/07,4166.208,4215.282,4166.208,4208.05
6/19/07,4211.513,4254.366,4173.814,4254.366
6/20/07,4268.617,4291.602,4152.206,4152.206
6/21/07,4133.679,4185.462,4107.988,4167.592
6/22/07,4171.977,4174.511,3940.599,3985.454
6/25/07,3998.334,3998.334,3772.082,3779.947
6/26/07,3695.307,3836.035,3672.513,3836.035
6/27/07,3853.165,3949.5,3807.305,3939.258
6/28/07,3936.401,3955.565,3737.627,3737.627
6/29/07,3637.352,3689.671,3570.097,3620.118
7/2/07,3601.765,3657.14,3526.33,3631.68
7/3/07,3656.275,3698.109,3620.551,3698.109
7/4/07,3704.845,3705.103,3613.791,3614.014
7/5/07,3558.66,3558.66,3403.949,3404.094
7/6/07,3463.143,3580.425,3340.854,3580.425
7/9/07,3612.444,3706.179,3602.753,3689.599
7/10/07,3695.402,3695.853,3616.315,3628.317
7/11/07,3604.604,3654.805,3599.971,3650.732
7/12/07,3668.915,3685.687,3647.285,3674.554
7/13/07,3676.776,3677.103,3631.029,3672.401
7/16/07,3667.911,3667.911,3554.566,3554.566
7/17/07,3547.032,3658.25,3532.686,3638.283
7/18/07,3627.475,3702.446,3622.167,3653.749
7/19/07,3648.018,3678.094,3640.887,3658.818
7/20/07,3659.61,3811.354,3659.61,3811.124
7/23/07,3830.307,3993.755,3830.307,3993.755
7/24/07,4022.238,4083.999,3988.678,4000.912
7/25/07,4001.542,4098.754,4001.542,4098.754
7/26/07,4125.023,4174.136,4092.212,4157.043
7/27/07,4135.312,4190.557,4120.086,4185.748
7/30/07,4186.776,4297.348,4186.776,4280.184
7/31/07,4273.468,4330.363,4250.019,4330.363
8/1/07,4348.584,4357.319,4144.253,4145.775
8/2/07,4164.29,4294.149,4164.29,4294.149
8/3/07,4330.097,4422.478,4327.954,4422.478
8/6/07,4462.255,4520.395,4442.197,4520.395
8/7/07,4529.949,4568.188,4460.405,4526.902
8/8/07,4486.16,4515.927,4413.486,4466.413
8/9/07,4464.137,4551.323,4464.137,4551.323
8/10/07,4543.541,4543.541,4403.031,4487.999
8/13/07,4483.796,4509.818,4441.56,4476.286
8/14/07,4477.279,4562.579,4477.279,4559.002
