date,open,high,low,close
2003-12-17 00:00:00+00:00,97.625,97.887,97.40799999999999,97.84200000000001
2003-12-18 00:00:00+00:00,98.07700000000001,99.10700000000001,97.941,98.98899999999999
2003-12-19 00:00:00+00:00,99.23,99.257,98.586,98.976
2003-12-22 00:00:00+00:00,98.749,99.339,98.749,99.321
2003-12-23 00:00:00+00:00,99.375,99.766,99.303,99.666
2003-12-24 00:00:00+00:00,99.384,99.70200000000001,99.35700000000001,99.50200000000001
2003-12-26 00:00:00+00:00,99.611,99.911,99.611,99.693
2003-12-29 00:00:00+00:00,99.93799999999999,100.891,99.929,100.891
2003-12-30 00:00:00+00:00,100.82799999999999,100.991,100.655,100.90899999999999
2003-12-31 00:00:00+00:00,101.0,101.21799999999999,100.619,101.0
2004-01-02 00:00:00+00:00,101.427,101.79899999999999,100.51899999999999,100.728
2004-01-05 00:00:00+00:00,101.381,102.06200000000001,101.3,102.008
2004-01-06 00:00:00+00:00,101.82600000000001,102.316,101.781,102.20700000000001
2004-01-07 00:00:00+00:00,102.01700000000001,102.434,101.572,102.416
2004-01-08 00:00:00+00:00,102.806,102.93299999999999,102.38,102.87899999999999
2004-01-09 00:00:00+00:00,102.40700000000001,102.961,101.971,102.15299999999999
2004-01-12 00:00:00+00:00,102.14399999999999,102.661,102.02600000000001,102.661
2004-01-13 00:00:00+00:00,102.652,102.77,101.454,102.02600000000001
2004-01-14 00:00:00+00:00,102.38,102.915,102.271,102.87899999999999
2004-01-15 00:00:00+00:00,103.088,103.514,102.37100000000001,103.051
2004-01-16 00:00:00+00:00,103.53299999999999,103.73200000000001,103.18799999999999,103.641
2004-01-20 00:00:00+00:00,103.959,104.03200000000001,103.34200000000001,103.723
2004-01-21 00:00:00+00:00,103.596,104.57600000000001,103.242,104.449
2004-01-22 00:00:00+00:00,104.51299999999999,104.70299999999999,104.023,104.15
2004-01-23 00:00:00+00:00,104.38600000000001,104.70299999999999,103.478,103.85
2004-01-26 00:00:00+00:00,103.83200000000001,105.185,103.83200000000001,105.11200000000001
2004-01-27 00:00:00+00:00,105.06700000000001,105.15700000000001,104.132,104.132
2004-01-28 00:00:00+00:00,104.404,104.613,102.54299999999999,102.734
2004-01-29 00:00:00+00:00,103.10600000000001,103.34200000000001,102.18,103.23299999999999
2004-01-30 00:00:00+00:00,103.042,103.179,102.679,102.961
2004-02-02 00:00:00+00:00,103.16,104.023,102.697,103.27799999999999
2004-02-03 00:00:00+00:00,103.251,103.569,103.015,103.405
2004-02-04 00:00:00+00:00,102.743,103.22399999999999,102.425,102.634
2004-02-05 00:00:00+00:00,102.725,103.051,102.389,102.84299999999999
2004-02-06 00:00:00+00:00,102.906,104.086,102.79700000000001,104.086
2004-02-09 00:00:00+00:00,104.095,104.23100000000001,103.75,103.787
2004-02-10 00:00:00+00:00,103.73200000000001,104.477,103.73200000000001,104.331
2004-02-11 00:00:00+00:00,104.25,105.611,104.086,105.448
2004-02-12 00:00:00+00:00,105.266,105.50200000000001,104.93,104.994
2004-02-13 00:00:00+00:00,105.12100000000001,105.46600000000001,104.213,104.477
2004-02-17 00:00:00+00:00,105.148,105.63799999999999,105.085,105.402
2004-02-18 00:00:00+00:00,105.46600000000001,105.493,104.72200000000001,105.021
2004-02-19 00:00:00+00:00,105.59299999999999,105.62899999999999,104.50399999999999,104.55799999999999
2004-02-20 00:00:00+00:00,104.821,104.84,103.796,104.34899999999999
2004-02-23 00:00:00+00:00,104.55799999999999,104.55799999999999,103.669,103.932
2004-02-24 00:00:00+00:00,103.714,104.359,103.44200000000001,103.896
2004-02-25 00:00:00+00:00,103.896,104.44,103.83200000000001,104.295
2004-02-26 00:00:00+00:00,104.03200000000001,104.64,103.84100000000001,104.46700000000001
2004-02-27 00:00:00+00:00,104.55799999999999,105.021,104.095,104.431
2004-03-01 00:00:00+00:00,104.758,105.584,104.631,105.402
2004-03-02 00:00:00+00:00,105.23899999999999,105.475,104.613,104.84899999999999
2004-03-03 00:00:00+00:00,104.56700000000001,105.12100000000001,104.31299999999999,105.012
2004-03-04 00:00:00+00:00,105.039,105.384,104.89399999999999,105.348
2004-03-05 00:00:00+00:00,104.72200000000001,106.101,104.72200000000001,105.566
2004-03-08 00:00:00+00:00,105.62,105.802,104.64,104.649
2004-03-09 00:00:00+00:00,104.449,104.56700000000001,103.714,104.07700000000001
2004-03-10 00:00:00+00:00,104.132,104.141,102.45200000000001,102.579
2004-03-11 00:00:00+00:00,102.02600000000001,102.79700000000001,100.91799999999999,100.955
2004-03-12 00:00:00+00:00,101.40899999999999,102.25299999999999,101.336,102.25299999999999
2004-03-15 00:00:00+00:00,101.89,101.962,100.691,100.773
2004-03-16 00:00:00+00:00,101.47200000000001,101.681,100.664,101.436
2004-03-17 00:00:00+00:00,101.81700000000001,102.79700000000001,101.81700000000001,102.579
2004-03-18 00:00:00+00:00,102.271,102.788,101.635,102.461
2004-03-19 00:00:00+00:00,102.384,102.51100000000001,101.272,101.382
2004-03-22 00:00:00+00:00,100.68,100.69,99.45100000000001,100.006
2004-03-23 00:00:00+00:00,100.40700000000001,100.544,99.633,99.87899999999999
2004-03-24 00:00:00+00:00,99.87,100.29799999999999,99.241,99.65100000000001
2004-03-25 00:00:00+00:00,100.271,101.37299999999999,100.025,101.19
2004-03-26 00:00:00+00:00,101.068,101.81,100.97200000000001,101.227
2004-03-29 00:00:00+00:00,101.691,102.65700000000001,101.691,102.448
2004-03-30 00:00:00+00:00,102.29299999999999,102.976,102.24700000000001,102.921
2004-03-31 00:00:00+00:00,102.921,103.249,102.42,102.794
2004-04-01 00:00:00+00:00,102.994,103.714,102.994,103.38600000000001
2004-04-02 00:00:00+00:00,104.561,104.57,103.759,104.215
2004-04-05 00:00:00+00:00,104.26899999999999,105.071,104.251,105.06200000000001
2004-04-06 00:00:00+00:00,104.60600000000001,104.889,104.44200000000001,104.852
2004-04-07 00:00:00+00:00,104.697,104.70700000000001,103.969,104.22399999999999
2004-04-08 00:00:00+00:00,105.126,105.126,103.604,104.087
2004-04-12 00:00:00+00:00,104.37899999999999,104.816,104.37899999999999,104.64299999999999
2004-04-13 00:00:00+00:00,104.98899999999999,104.99799999999999,103.021,103.213
2004-04-14 00:00:00+00:00,102.611,103.50399999999999,102.539,103.04
2004-04-15 00:00:00+00:00,103.34,103.62299999999999,102.384,103.103
2004-04-16 00:00:00+00:00,103.322,103.83200000000001,102.939,103.604
2004-04-19 00:00:00+00:00,103.431,103.823,103.22200000000001,103.73200000000001
2004-04-20 00:00:00+00:00,103.914,104.124,102.17399999999999,102.17399999999999
2004-04-21 00:00:00+00:00,102.18299999999999,102.839,101.928,102.74799999999999
2004-04-22 00:00:00+00:00,102.46600000000001,104.406,102.43799999999999,104.27799999999999
2004-04-23 00:00:00+00:00,104.22399999999999,104.34200000000001,103.705,104.23299999999999
2004-04-26 00:00:00+00:00,104.288,104.652,103.486,103.723
2004-04-27 00:00:00+00:00,104.051,104.825,103.859,104.105
2004-04-28 00:00:00+00:00,103.723,103.723,102.484,102.566
2004-04-29 00:00:00+00:00,102.65700000000001,103.176,101.28200000000001,101.819
2004-04-30 00:00:00+00:00,102.17399999999999,102.329,101.227,101.309
2004-05-03 00:00:00+00:00,101.446,102.28399999999999,101.446,102.156
2004-05-04 00:00:00+00:00,102.20200000000001,103.15799999999999,101.74600000000001,102.384
2004-05-05 00:00:00+00:00,102.448,102.867,102.19200000000001,102.56700000000001
2004-05-06 00:00:00+00:00,102.001,102.375,101.13600000000001,101.91
2004-05-07 00:00:00+00:00,101.318,102.147,100.48,100.48
2004-05-10 00:00:00+00:00,99.697,99.95200000000001,98.749,99.45100000000001
2004-05-11 00:00:00+00:00,99.697,100.20700000000001,99.60600000000001,100.20700000000001
2004-05-12 00:00:00+00:00,99.806,100.40700000000001,98.476,100.398
2004-05-13 00:00:00+00:00,99.988,100.89,99.88799999999999,100.271
2004-05-14 00:00:00+00:00,100.161,100.835,99.569,100.234
2004-05-17 00:00:00+00:00,99.214,99.697,98.76799999999999,99.23200000000001
2004-05-18 00:00:00+00:00,99.742,100.14299999999999,99.624,99.961
2004-05-19 00:00:00+00:00,100.635,101.227,99.633,99.706
2004-05-20 00:00:00+00:00,99.678,100.006,99.34100000000001,99.742
2004-05-21 00:00:00+00:00,100.152,100.662,99.779,100.125
2004-05-24 00:00:00+00:00,100.671,100.853,99.92399999999999,100.316
2004-05-25 00:00:00+00:00,100.125,101.992,99.861,101.919
2004-05-26 00:00:00+00:00,101.70100000000001,102.238,101.61,102.083
2004-05-27 00:00:00+00:00,102.484,102.912,102.11,102.611
2004-05-28 00:00:00+00:00,102.65700000000001,102.775,102.366,102.693
2004-06-01 00:00:00+00:00,102.475,102.794,101.91,102.648
2004-06-02 00:00:00+00:00,102.939,103.34,102.46600000000001,103.04
2004-06-03 00:00:00+00:00,102.74799999999999,103.05799999999999,102.338,102.34700000000001
2004-06-04 00:00:00+00:00,102.93,103.413,102.73,102.794
2004-06-07 00:00:00+00:00,103.322,104.45100000000001,103.322,104.42399999999999
2004-06-08 00:00:00+00:00,104.18700000000001,104.679,104.03200000000001,104.561
2004-06-09 00:00:00+00:00,104.324,104.43299999999999,103.641,103.641
2004-06-10 00:00:00+00:00,103.869,104.096,103.796,104.096
2004-06-14 00:00:00+00:00,103.695,103.695,102.821,103.05799999999999
2004-06-15 00:00:00+00:00,103.805,104.215,103.449,103.76799999999999
2004-06-16 00:00:00+00:00,103.84100000000001,104.023,103.586,103.859
2004-06-17 00:00:00+00:00,103.705,103.859,103.27600000000001,103.76100000000001
2004-06-18 00:00:00+00:00,103.48899999999999,104.384,103.48899999999999,103.955
2004-06-21 00:00:00+00:00,104.0,104.339,103.49799999999999,103.571
2004-06-22 00:00:00+00:00,103.425,104.02799999999999,103.022,103.955
2004-06-23 00:00:00+00:00,103.863,104.97,103.699,104.869
2004-06-24 00:00:00+00:00,104.73200000000001,105.061,104.476,104.631
2004-06-25 00:00:00+00:00,104.595,105.04299999999999,104.18299999999999,104.311
2004-06-28 00:00:00+00:00,104.695,104.76799999999999,103.726,103.91799999999999
2004-06-29 00:00:00+00:00,103.79,104.35700000000001,103.708,104.211
2004-06-30 00:00:00+00:00,104.28399999999999,104.896,103.927,104.65
2004-07-01 00:00:00+00:00,104.485,104.55799999999999,102.986,103.47
2004-07-02 00:00:00+00:00,103.45200000000001,103.54299999999999,102.96700000000001,103.178
2004-07-06 00:00:00+00:00,102.73,102.803,102.072,102.355
2004-07-07 00:00:00+00:00,102.236,102.913,102.227,102.529
2004-07-08 00:00:00+00:00,102.21799999999999,102.62899999999999,101.669,101.697
2004-07-09 00:00:00+00:00,102.126,102.32700000000001,101.84299999999999,102.081
2004-07-12 00:00:00+00:00,101.971,102.391,101.53200000000001,102.181
2004-07-13 00:00:00+00:00,102.3,102.37299999999999,102.072,102.309
2004-07-14 00:00:00+00:00,101.715,102.721,101.596,101.962
2004-07-15 00:00:00+00:00,102.154,102.264,101.514,101.523
2004-07-16 00:00:00+00:00,101.99799999999999,102.09,100.984,101.038
2004-07-19 00:00:00+00:00,101.249,101.42200000000001,100.56299999999999,100.97399999999999
2004-07-20 00:00:00+00:00,101.04799999999999,101.742,100.837,101.669
2004-07-21 00:00:00+00:00,102.21799999999999,102.41,100.389,100.389
2004-07-22 00:00:00+00:00,100.015,100.90100000000001,99.46600000000001,100.6
2004-07-23 00:00:00+00:00,100.20700000000001,100.243,99.375,99.64
2004-07-26 00:00:00+00:00,99.823,100.005,98.97200000000001,99.50299999999999
2004-07-27 00:00:00+00:00,99.704,100.6,99.649,100.51700000000001
2004-07-28 00:00:00+00:00,100.152,100.85600000000001,99.292,100.59
2004-07-29 00:00:00+00:00,101.04799999999999,101.31299999999999,100.609,101.038
2004-07-30 00:00:00+00:00,100.837,101.31299999999999,100.728,101.13
2004-08-02 00:00:00+00:00,100.773,101.779,100.63600000000001,101.57799999999999
2004-08-03 00:00:00+00:00,101.413,101.505,100.865,100.929
2004-08-04 00:00:00+00:00,100.463,101.212,100.289,100.82799999999999
2004-08-05 00:00:00+00:00,100.81,100.874,99.146,99.23700000000001
2004-08-06 00:00:00+00:00,98.396,98.68,97.52799999999999,97.729
2004-08-09 00:00:00+00:00,97.839,98.23200000000001,97.738,97.839
2004-08-10 00:00:00+00:00,98.104,99.064,98.104,99.064
2004-08-11 00:00:00+00:00,98.43299999999999,98.98100000000001,97.93,98.863
2004-08-12 00:00:00+00:00,98.44200000000001,98.671,97.68299999999999,97.68299999999999
2004-08-13 00:00:00+00:00,97.912,98.113,97.464,97.848
2004-08-16 00:00:00+00:00,97.948,99.292,97.948,99.21
2004-08-17 00:00:00+00:00,99.42,99.859,99.256,99.402
2004-08-18 00:00:00+00:00,99.21,100.654,99.21,100.618
2004-08-19 00:00:00+00:00,100.389,100.572,99.83200000000001,100.243
2004-08-20 00:00:00+00:00,100.21600000000001,101.13,100.133,100.93799999999999
2004-08-23 00:00:00+00:00,101.04799999999999,101.24,100.654,100.682
2004-08-24 00:00:00+00:00,101.148,101.185,100.45299999999999,100.764
2004-08-25 00:00:00+00:00,100.846,101.706,100.49,101.587
2004-08-26 00:00:00+00:00,101.441,101.742,101.34899999999999,101.61399999999999
2004-08-27 00:00:00+00:00,101.66,102.044,101.541,101.898
2004-08-30 00:00:00+00:00,101.68799999999999,101.742,101.04799999999999,101.04799999999999
2004-08-31 00:00:00+00:00,101.20299999999999,101.486,100.664,101.486
2004-09-01 00:00:00+00:00,101.432,102.02600000000001,101.038,101.73299999999999
2004-09-02 00:00:00+00:00,101.697,102.931,101.697,102.92200000000001
2004-09-03 00:00:00+00:00,102.666,103.086,102.41,102.465
2004-09-07 00:00:00+00:00,102.913,103.406,102.70200000000001,103.15
2004-09-08 00:00:00+00:00,102.96700000000001,103.315,102.684,102.711
2004-09-09 00:00:00+00:00,102.913,103.18700000000001,102.446,102.839
2004-09-10 00:00:00+00:00,102.867,103.516,102.501,103.406
2004-09-13 00:00:00+00:00,103.56200000000001,103.973,103.37899999999999,103.53399999999999
2004-09-14 00:00:00+00:00,103.58,103.927,103.48899999999999,103.781
2004-09-15 00:00:00+00:00,103.58,103.598,103.031,103.095
2004-09-16 00:00:00+00:00,103.169,103.626,103.169,103.37899999999999
2004-09-17 00:00:00+00:00,103.69,104.057,103.479,103.855
2004-09-20 00:00:00+00:00,103.46,103.708,103.111,103.31299999999999
2004-09-21 00:00:00+00:00,103.506,104.149,103.33200000000001,103.956
2004-09-22 00:00:00+00:00,103.258,103.258,102.368,102.46
2004-09-23 00:00:00+00:00,102.45,102.524,101.955,102.074
2004-09-24 00:00:00+00:00,102.056,102.542,102.037,102.148
2004-09-27 00:00:00+00:00,101.991,102.04700000000001,101.542,101.57799999999999
2004-09-28 00:00:00+00:00,101.81700000000001,102.359,101.395,102.20299999999999
2004-09-29 00:00:00+00:00,102.09200000000001,102.588,101.927,102.588
2004-09-30 00:00:00+00:00,102.432,102.772,102.148,102.579
2004-10-01 00:00:00+00:00,103.066,104.195,103.01,104.14
2004-10-04 00:00:00+00:00,104.745,104.984,104.488,104.507
2004-10-05 00:00:00+00:00,104.516,104.791,104.25,104.516
2004-10-06 00:00:00+00:00,104.47,105.15899999999999,104.37799999999999,105.14
2004-10-07 00:00:00+00:00,105.021,105.021,104.11200000000001,104.11200000000001
2004-10-08 00:00:00+00:00,104.04799999999999,104.36,103.15700000000001,103.37799999999999
2004-10-11 00:00:00+00:00,103.561,103.745,103.42399999999999,103.589
2004-10-12 00:00:00+00:00,103.01,103.561,102.79899999999999,103.35
2004-10-13 00:00:00+00:00,103.736,103.772,102.221,102.515
2004-10-14 00:00:00+00:00,102.524,102.71700000000001,101.53200000000001,101.652
2004-10-15 00:00:00+00:00,101.91799999999999,102.57,101.514,102.09200000000001
2004-10-18 00:00:00+00:00,101.81700000000001,102.671,101.624,102.634
2004-10-19 00:00:00+00:00,102.86399999999999,103.01,101.60600000000001,101.60600000000001
2004-10-20 00:00:00+00:00,101.303,101.70700000000001,100.78,101.661
2004-10-21 00:00:00+00:00,101.68799999999999,102.175,101.20200000000001,101.9
2004-10-22 00:00:00+00:00,102.056,102.12200000000001,100.881,100.881
2004-10-25 00:00:00+00:00,100.75200000000001,101.064,100.42200000000001,100.86200000000001
2004-10-26 00:00:00+00:00,101.101,102.24799999999999,100.90799999999999,102.24799999999999
2004-10-27 00:00:00+00:00,102.23,103.8,102.04700000000001,103.708
2004-10-28 00:00:00+00:00,103.506,104.22200000000001,103.295,103.86399999999999
2004-10-29 00:00:00+00:00,103.846,104.305,103.662,104.094
2004-11-01 00:00:00+00:00,104.277,104.488,103.93799999999999,104.195
2004-11-02 00:00:00+00:00,104.314,105.131,103.965,104.176
2004-11-03 00:00:00+00:00,105.56299999999999,105.902,104.883,105.37
2004-11-04 00:00:00+00:00,105.37,107.086,105.287,107.01299999999999
2004-11-05 00:00:00+00:00,107.435,107.94,106.949,107.454
2004-11-08 00:00:00+00:00,107.426,107.601,107.197,107.38
2004-11-09 00:00:00+00:00,107.47200000000001,107.839,107.215,107.435
2004-11-10 00:00:00+00:00,107.454,107.867,107.215,107.288
2004-11-11 00:00:00+00:00,107.58200000000001,108.399,107.51799999999999,108.32600000000001
2004-11-12 00:00:00+00:00,108.28,109.189,108.041,109.179
2004-11-15 00:00:00+00:00,109.088,109.309,108.87700000000001,109.245
2004-11-16 00:00:00+00:00,108.98700000000001,108.98700000000001,108.425,108.425
2004-11-17 00:00:00+00:00,108.978,109.65899999999999,108.738,109.024
2004-11-18 00:00:00+00:00,109.134,109.355,108.867,109.28200000000001
2004-11-19 00:00:00+00:00,109.272,109.309,107.87299999999999,108.00200000000001
2004-11-22 00:00:00+00:00,107.90100000000001,108.738,107.781,108.62799999999999
2004-11-23 00:00:00+00:00,108.59100000000001,108.87700000000001,108.085,108.62799999999999
2004-11-24 00:00:00+00:00,108.904,109.15299999999999,108.72,109.125
2004-11-26 00:00:00+00:00,109.088,109.539,109.079,109.199
2004-11-29 00:00:00+00:00,109.374,109.54899999999999,108.23200000000001,108.757
2004-11-30 00:00:00+00:00,108.646,108.831,108.361,108.444
2004-12-01 00:00:00+00:00,108.766,109.98100000000001,108.74799999999999,109.954
2004-12-02 00:00:00+00:00,109.65899999999999,110.34100000000001,109.586,109.899
2004-12-03 00:00:00+00:00,109.853,110.617,109.696,109.98100000000001
2004-12-06 00:00:00+00:00,109.77,110.12899999999999,109.43799999999999,109.90799999999999
2004-12-07 00:00:00+00:00,110.01799999999999,110.101,108.738,108.738
2004-12-08 00:00:00+00:00,108.831,109.374,108.68299999999999,109.236
2004-12-09 00:00:00+00:00,108.775,109.97200000000001,108.425,109.79700000000001
2004-12-10 00:00:00+00:00,109.484,110.064,109.45700000000001,109.742
2004-12-13 00:00:00+00:00,110.26700000000001,110.755,109.926,110.755
2004-12-14 00:00:00+00:00,110.67200000000001,111.363,110.67200000000001,111.15100000000001
2004-12-15 00:00:00+00:00,111.12299999999999,111.48200000000001,110.801,111.39
2004-12-16 00:00:00+00:00,111.15100000000001,111.611,110.727,111.132
2004-12-17 00:00:00+00:00,110.51100000000001,110.945,110.26100000000001,110.501
2004-12-20 00:00:00+00:00,110.779,111.23200000000001,110.27,110.363
2004-12-21 00:00:00+00:00,110.64,111.445,110.538,111.38
2004-12-22 00:00:00+00:00,111.36200000000001,111.97200000000001,111.315,111.815
2004-12-23 00:00:00+00:00,111.815,112.194,111.76899999999999,111.917
2004-12-27 00:00:00+00:00,112.12,112.241,111.436,111.436
2004-12-28 00:00:00+00:00,111.602,112.167,111.59299999999999,112.148
2004-12-29 00:00:00+00:00,112.009,112.204,111.90700000000001,112.148
2004-12-30 00:00:00+00:00,112.305,112.463,112.213,112.25
2004-12-31 00:00:00+00:00,112.213,112.527,112.0,112.01799999999999
2005-01-03 00:00:00+00:00,112.45299999999999,112.59200000000001,110.927,111.04700000000001
2005-01-04 00:00:00+00:00,111.445,111.51,109.57600000000001,109.863
2005-01-05 00:00:00+00:00,109.845,110.289,109.447,109.447
2005-01-06 00:00:00+00:00,109.56700000000001,110.215,109.41,109.80799999999999
2005-01-07 00:00:00+00:00,110.057,110.23299999999999,109.30799999999999,109.697
2005-01-10 00:00:00+00:00,109.475,110.501,109.475,110.02
2005-01-11 00:00:00+00:00,109.743,109.789,109.169,109.4
2005-01-12 00:00:00+00:00,109.512,109.9,108.771,109.9
2005-01-13 00:00:00+00:00,109.72399999999999,109.81700000000001,108.75299999999999,108.89200000000001
2005-01-14 00:00:00+00:00,109.11399999999999,109.62299999999999,108.96600000000001,109.55799999999999
2005-01-18 00:00:00+00:00,109.206,110.594,109.11399999999999,110.566
2005-01-19 00:00:00+00:00,110.48299999999999,110.566,109.54899999999999,109.54899999999999
2005-01-20 00:00:00+00:00,109.05799999999999,109.32600000000001,108.54899999999999,108.75299999999999
2005-01-21 00:00:00+00:00,108.956,109.132,108.068,108.087
2005-01-24 00:00:00+00:00,108.3,108.54,107.671,107.708
2005-01-25 00:00:00+00:00,108.152,108.64200000000001,108.00399999999999,108.133
2005-01-26 00:00:00+00:00,108.512,108.771,108.281,108.62299999999999
2005-01-27 00:00:00+00:00,108.411,108.929,108.244,108.62299999999999
2005-01-28 00:00:00+00:00,108.68799999999999,108.734,107.911,108.337
2005-01-31 00:00:00+00:00,109.132,109.354,108.91,109.262
2005-02-01 00:00:00+00:00,109.391,110.15899999999999,109.271,110.02
2005-02-02 00:00:00+00:00,110.15,110.557,110.01100000000001,110.427
2005-02-03 00:00:00+00:00,110.141,110.23299999999999,109.734,110.113
2005-02-04 00:00:00+00:00,110.113,111.399,110.104,111.325
2005-02-07 00:00:00+00:00,111.214,111.473,110.992,111.186
2005-02-08 00:00:00+00:00,111.167,111.574,111.084,111.37100000000001
2005-02-09 00:00:00+00:00,111.399,111.445,110.335,110.363
2005-02-10 00:00:00+00:00,110.696,111.01,110.353,110.86200000000001
2005-02-11 00:00:00+00:00,110.742,111.926,110.529,111.65799999999999
2005-02-14 00:00:00+00:00,111.648,111.787,111.491,111.704
2005-02-15 00:00:00+00:00,111.75,112.324,111.667,112.083
2005-02-16 00:00:00+00:00,111.87,112.305,111.639,112.148
2005-02-17 00:00:00+00:00,112.148,112.22200000000001,111.288,111.29700000000001
2005-02-18 00:00:00+00:00,111.167,111.445,110.936,111.334
2005-02-22 00:00:00+00:00,110.91799999999999,111.40799999999999,109.76100000000001,109.78
2005-02-23 00:00:00+00:00,110.057,110.585,109.845,110.37200000000001
2005-02-24 00:00:00+00:00,110.307,111.26,110.085,111.251
2005-02-25 00:00:00+00:00,111.26,112.37,111.204,112.259
2005-02-28 00:00:00+00:00,112.09200000000001,112.194,111.075,111.556
2005-03-01 00:00:00+00:00,111.73200000000001,112.389,111.73200000000001,112.213
2005-03-02 00:00:00+00:00,111.713,112.749,111.639,112.23100000000001
2005-03-03 00:00:00+00:00,112.546,112.74,111.676,112.259
2005-03-04 00:00:00+00:00,112.90700000000001,113.59100000000001,112.70299999999999,113.37799999999999
2005-03-07 00:00:00+00:00,113.462,114.007,113.434,113.58200000000001
2005-03-08 00:00:00+00:00,113.48,113.656,112.99,113.055
